id,slug,name,description,upgradedName,upgradedDescription,character,pool,type,cost,rarity,image,portraitUrl,sourceUrl,sortCost,source,source_url,fetched_at_utc
347-omnislice,omnislice,Omnislice,Deal 8 damage. Damage ALL other enemies equal to the damage dealt.,Omnislice+,Deal 11 damage. Damage ALL other enemies equal to the damage dealt.,Colorless,Colorless,Attack,0,Uncommon,/media/cards-webp/omnislice.webp,/media/card-portraits/colorless/omnislice.webp,https://sts2.untapped.gg/en/cards/omnislice,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
348-one-two-punch,one_two_punch,One-Two Punch,"This turn, your next Attack is played an extra time.",One-Two Punch+,"This turn, your next Attack2 Attacks are played an extra time.",Ironclad,Ironclad,Skill,1,Rare,/media/cards-webp/one_two_punch.webp,/media/card-portraits/ironclad/one_two_punch.webp,https://sts2.untapped.gg/en/cards/one_two_punch,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
349-orbit,orbit,Orbit,"Every 4 Star Energy you spend, gain 1 Star Energy.",Orbit+,Cost changes from 2 to 1,Regent,Regent,Power,2,Uncommon,/media/cards-webp/orbit.webp,/media/card-portraits/regent/orbit.webp,https://sts2.untapped.gg/en/cards/orbit,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
350-outbreak,outbreak,Outbreak,"Every 3 times you apply Poison, deal 11 damage to ALL enemies.",Outbreak+,"Every 3 times you apply Poison, deal 15 damage to ALL enemies.",Silent,Silent,Power,1,Uncommon,/media/cards-webp/outbreak.webp,/media/card-portraits/silent/outbreak.webp,https://sts2.untapped.gg/en/cards/outbreak,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
351-overclock,overclock,Overclock,Draw 2 cards. Add a Burn into your Discard Pile.,Overclock+,Draw 3 cards. Add a Burn into your Discard Pile.,Defect,Defect,Skill,0,Uncommon,/media/cards-webp/overclock.webp,/media/card-portraits/defect/overclock.webp,https://sts2.untapped.gg/en/cards/overclock,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
352-pact-s-end,pacts_end,Pact's End,Can only be played if you have 3 or more cards in your Exhaust Pile. Deal 17 damage to ALL enemies.,Pact's End+,Can only be played if you have 3 or more cards in your Exhaust Pile. Deal 23 damage to ALL enemies.,Ironclad,Ironclad,Attack,0,Rare,/media/cards-webp/pacts_end.webp,/media/card-portraits/ironclad/pacts_end.webp,https://sts2.untapped.gg/en/cards/pacts_end,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
353-pagestorm,pagestorm,Pagestorm,"Whenever you draw an Ethereal card, draw 1 card.",Pagestorm+,Cost changes from 1 to 0,Necrobinder,Necrobinder,Power,1,Uncommon,/media/cards-webp/pagestorm.webp,/media/card-portraits/necrobinder/pagestorm.webp,https://sts2.untapped.gg/en/cards/pagestorm,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
354-pale-blue-dot,pale_blue_dot,Pale Blue Dot,"If you play 5 or more cards in a turn, draw 1 card at the start of your next turn.",Pale Blue Dot+,"If you play 5 or more cards in a turn, draw 2 cards at the start of your next turn.",Regent,Regent,Power,1,Uncommon,/media/cards-webp/pale_blue_dot.webp,/media/card-portraits/regent/pale_blue_dot.webp,https://sts2.untapped.gg/en/cards/pale_blue_dot,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
355-panache,panache,Panache,"Every time you play 5 cards in a single turn, deal 10 damage to ALL enemies.",Panache+,"Every time you play 5 cards in a single turn, deal 14 damage to ALL enemies.",Colorless,Colorless,Power,0,Uncommon,/media/cards-webp/panache.webp,/media/card-portraits/colorless/panache.webp,https://sts2.untapped.gg/en/cards/panache,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
356-panic-button,panic_button,Panic Button,Gain 30 Block. You cannot gain Block from cards for 2 turns. Exhaust.,Panic Button+,Gain 40 Block. You cannot gain Block from cards for 2 turns. Exhaust.,Colorless,Colorless,Skill,0,Uncommon,/media/cards-webp/panic_button.webp,/media/card-portraits/colorless/panic_button.webp,https://sts2.untapped.gg/en/cards/panic_button,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
357-parry,parry,Parry,"Whenever you play Sovereign Blade, gain 6 Block.",Parry+,"Whenever you play Sovereign Blade, gain 9 Block.",Regent,Regent,Power,1,Uncommon,/media/cards-webp/parry.webp,/media/card-portraits/regent/parry.webp,https://sts2.untapped.gg/en/cards/parry,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
358-parse,parse,Parse,Ethereal. Draw 3 cards.,Parse+,Ethereal. Draw 4 cards.,Necrobinder,Necrobinder,Skill,1,Uncommon,/media/cards-webp/parse.webp,/media/card-portraits/necrobinder/parse.webp,https://sts2.untapped.gg/en/cards/parse,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
359-particle-wall,particle_wall,Particle Wall,Gain 9 Block. Return this card to your Hand.,Particle Wall+,Gain 12 Block. Return this card to your Hand.,Regent,Regent,Skill,0,Uncommon,/media/cards-webp/particle_wall.webp,/media/card-portraits/regent/particle_wall.webp,https://sts2.untapped.gg/en/cards/particle_wall,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
360-patter,patter,Patter,Gain 8 Block. Gain 2 Vigor.,Patter+,Gain 10 Block. Gain 3 Vigor.,Regent,Regent,Skill,1,Common,/media/cards-webp/patter.webp,/media/card-portraits/regent/patter.webp,https://sts2.untapped.gg/en/cards/patter,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
361-peck,peck,Peck,Deal 2 damage 3 times.,Peck+,Deal 2 damage 4 times.,Colorless,Event,Attack,1,Event,/media/cards-webp/peck.webp,/media/card-portraits/event/peck.webp,https://sts2.untapped.gg/en/cards/peck,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
362-perfected-strike,perfected_strike,Perfected Strike,Deal 6 damage. Deals 2 additional damage for ALL your cards containing “Strike”.,Perfected Strike+,Deal 6 damage. Deals 3 additional damage for ALL your cards containing “Strike”.,Ironclad,Ironclad,Attack,2,Common,/media/cards-webp/perfected_strike.webp,/media/card-portraits/ironclad/perfected_strike.webp,https://sts2.untapped.gg/en/cards/perfected_strike,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
363-phantom-blades,phantom_blades,Phantom Blades,Shivs gain Retain. The first Shiv you play each turn deals 9 additional damage.,Phantom Blades+,Shivs gain Retain. The first Shiv you play each turn deals 12 additional damage.,Silent,Silent,Power,1,Uncommon,/media/cards-webp/phantom_blades.webp,/media/card-portraits/silent/phantom_blades.webp,https://sts2.untapped.gg/en/cards/phantom_blades,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
364-photon-cut,photon_cut,Photon Cut,Deal 10 damage. Draw 1 card. Put 1 card from your Hand on top of your Draw Pile.,Photon Cut+,Deal 13 damage. Draw 2 cards. Put 1 card from your Hand on top of your Draw Pile.,Regent,Regent,Attack,1,Common,/media/cards-webp/photon_cut.webp,/media/card-portraits/regent/photon_cut.webp,https://sts2.untapped.gg/en/cards/photon_cut,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
365-piercing-wail,piercing_wail,Piercing Wail,ALL enemies lose 6 Strength this turn. Exhaust.,Piercing Wail+,ALL enemies lose 8 Strength this turn. Exhaust.,Silent,Silent,Skill,1,Common,/media/cards-webp/piercing_wail.webp,/media/card-portraits/silent/piercing_wail.webp,https://sts2.untapped.gg/en/cards/piercing_wail,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
366-pillage,pillage,Pillage,Deal 6 damage. Draw cards until you draw a non-Attack card.,Pillage+,Deal 9 damage. Draw cards until you draw a non-Attack card.,Ironclad,Ironclad,Attack,1,Uncommon,/media/cards-webp/pillage.webp,/media/card-portraits/ironclad/pillage.webp,https://sts2.untapped.gg/en/cards/pillage,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
367-pillar-of-creation,pillar_of_creation,Pillar of Creation,"Whenever you create a card, gain 3 Block.",Pillar of Creation+,"Whenever you create a card, gain 4 Block.",Regent,Regent,Power,1,Uncommon,/media/cards-webp/pillar_of_creation.webp,/media/card-portraits/regent/pillar_of_creation.webp,https://sts2.untapped.gg/en/cards/pillar_of_creation,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
368-pinpoint,pinpoint,Pinpoint,Deal 17 damage. Costs 1 less 1 Energy for each Skill played this turn.,Pinpoint+,Deal 22 damage. Costs 1 less 1 Energy for each Skill played this turn.,Silent,Silent,Attack,3,Uncommon,/media/cards-webp/pinpoint.webp,/media/card-portraits/silent/pinpoint.webp,https://sts2.untapped.gg/en/cards/pinpoint,3,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
369-poisoned-stab,poisoned_stab,Poisoned Stab,Deal 6 damage. Apply 3 Poison.,Poisoned Stab+,Deal 8 damage. Apply 4 Poison.,Silent,Silent,Attack,1,Common,/media/cards-webp/poisoned_stab.webp,/media/card-portraits/silent/poisoned_stab.webp,https://sts2.untapped.gg/en/cards/poisoned_stab,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
370-poke,poke,Poke,Osty deals 6 damage.,Poke+,Osty deals 9 damage.,Necrobinder,Necrobinder,Attack,0,Common,/media/cards-webp/poke.webp,/media/card-portraits/necrobinder/poke.webp,https://sts2.untapped.gg/en/cards/poke,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
371-pommel-strike,pommel_strike,Pommel Strike,Deal 9 damage. Draw 1 card.,Pommel Strike+,Deal 10 damage. Draw 2 cards.,Ironclad,Ironclad,Attack,1,Common,/media/cards-webp/pommel_strike.webp,/media/card-portraits/ironclad/pommel_strike.webp,https://sts2.untapped.gg/en/cards/pommel_strike,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
372-poor-sleep,poor_sleep,Poor Sleep,Unplayable. Retain.,,,Colorless,Curse,Curse,N/A,Curse,/media/cards-webp/poor_sleep.webp,/media/card-portraits/curse/poor_sleep.webp,https://sts2.untapped.gg/en/cards/poor_sleep,999,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
373-pounce,pounce,Pounce,Deal 12 damage. The next Skill you play costs 0 Energy.,Pounce+,Deal 18 damage. The next Skill you play costs 0 Energy.,Silent,Silent,Attack,2,Uncommon,/media/cards-webp/pounce.webp,/media/card-portraits/silent/pounce.webp,https://sts2.untapped.gg/en/cards/pounce,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
374-precise-cut,precise_cut,Precise Cut,Deal 13 damage. Deals 2 less damage for each other card in your Hand.,Precise Cut+,Deal 16 damage. Deals 2 less damage for each other card in your Hand.,Silent,Silent,Attack,0,Uncommon,/media/cards-webp/precise_cut.webp,/media/card-portraits/silent/precise_cut.webp,https://sts2.untapped.gg/en/cards/precise_cut,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
375-predator,predator,Predator,"Deal 15 damage. Next turn, draw 2 cards.",Predator+,"Deal 20 damage. Next turn, draw 2 cards.",Silent,Silent,Attack,2,Uncommon,/media/cards-webp/predator.webp,/media/card-portraits/silent/predator.webp,https://sts2.untapped.gg/en/cards/predator,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
376-prep-time,prep_time,Prep Time,"At the start of your turn, gain 4 Vigor.",Prep Time+,"At the start of your turn, gain 6 Vigor.",Colorless,Colorless,Power,1,Uncommon,/media/cards-webp/prep_time.webp,/media/card-portraits/colorless/prep_time.webp,https://sts2.untapped.gg/en/cards/prep_time,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
377-prepared,prepared,Prepared,Draw 1 card. Discard 1 card.,Prepared+,Draw 2 cards. Discard 2 cards.,Silent,Silent,Skill,0,Common,/media/cards-webp/prepared.webp,/media/card-portraits/silent/prepared.webp,https://sts2.untapped.gg/en/cards/prepared,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
378-primal-force,primal_force,Primal Force,Transform all Attacks in your Hand into Giant Rock.,Primal Force+,Transform all Attacks in your Hand into Giant Rock+.,Ironclad,Ironclad,Skill,0,Rare,/media/cards-webp/primal_force.webp,/media/card-portraits/ironclad/primal_force.webp,https://sts2.untapped.gg/en/cards/primal_force,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
379-production,production,Production,Gain 2 Colorless Energy. Exhaust.,Production+,Gain 2 Colorless Energy.,Colorless,Colorless,Skill,0,Uncommon,/media/cards-webp/production.webp,/media/card-portraits/colorless/production.webp,https://sts2.untapped.gg/en/cards/production,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
380-prolong,prolong,Prolong,"Next turn, gain Block equal to your current Block. Exhaust.",Prolong+,"Next turn, gain Block equal to your current Block.",Colorless,Colorless,Skill,0,Uncommon,/media/cards-webp/prolong.webp,/media/card-portraits/colorless/prolong.webp,https://sts2.untapped.gg/en/cards/prolong,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
381-prophesize,prophesize,Prophesize,Draw 6 cards.,Prophesize+,Draw 9 cards.,Regent,Regent,Skill,2,Uncommon,/media/cards-webp/prophesize.webp,/media/card-portraits/regent/prophesize.webp,https://sts2.untapped.gg/en/cards/prophesize,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
382-protector,protector,Protector,Osty deals 10 damage. Deals additional damage equal to Osty's Max HP.,Protector+,Cost changes from 1 to 0Osty deals 15 damage. Deals additional damage equal to Osty's Max HP.,Necrobinder,Necrobinder,Attack,1,Ancient,/media/cards-webp/protector.webp,/media/card-portraits/necrobinder/protector.webp,https://sts2.untapped.gg/en/cards/protector,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
383-prowess,prowess,Prowess,Gain 1 Strength. Gain 1 Dexterity.,Prowess+,Gain 2 Strength. Gain 2 Dexterity.,Colorless,Colorless,Power,1,Uncommon,/media/cards-webp/prowess.webp,/media/card-portraits/colorless/prowess.webp,https://sts2.untapped.gg/en/cards/prowess,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
384-pull-aggro,pull_aggro,Pull Aggro,Summon 4. Gain 7 Block.,Pull Aggro+,Summon 5. Gain 9 Block.,Necrobinder,Necrobinder,Skill,2,Common,/media/cards-webp/pull_aggro.webp,/media/card-portraits/necrobinder/pull_aggro.webp,https://sts2.untapped.gg/en/cards/pull_aggro,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
385-pull-from-below,pull_from_below,Pull from Below,Deal 5 damage for each Ethereal card played this combat.,Pull from Below+,Deal 7 damage for each Ethereal card played this combat.,Necrobinder,Necrobinder,Attack,1,Uncommon,/media/cards-webp/pull_from_below.webp,/media/card-portraits/necrobinder/pull_from_below.webp,https://sts2.untapped.gg/en/cards/pull_from_below,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
386-purity,purity,Purity,Retain. Exhaust up to 3 cards in your Hand. Exhaust.,Purity+,Retain. Exhaust up to 5 cards in your Hand. Exhaust.,Colorless,Colorless,Skill,0,Uncommon,/media/cards-webp/purity.webp,/media/card-portraits/colorless/purity.webp,https://sts2.untapped.gg/en/cards/purity,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
387-putrefy,putrefy,Putrefy,Apply 2 Weak. Apply 2 Vulnerable. Exhaust.,Putrefy+,Apply 3 Weak. Apply 3 Vulnerable. Exhaust.,Necrobinder,Necrobinder,Skill,1,Uncommon,/media/cards-webp/putrefy.webp,/media/card-portraits/necrobinder/putrefy.webp,https://sts2.untapped.gg/en/cards/putrefy,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
388-pyre,pyre,Pyre,Gain 1 Energy at the start of each turn.,Pyre+,Gain 2 Energy at the start of each turn.,Ironclad,Ironclad,Power,2,Rare,/media/cards-webp/pyre.webp,/media/card-portraits/ironclad/pyre.webp,https://sts2.untapped.gg/en/cards/pyre,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
389-quadcast,quadcast,Quadcast,Evoke your rightmost Orb 4 times.,Quadcast+,Cost changes from 1 to 0,Defect,Defect,Skill,1,Ancient,/media/cards-webp/quadcast.webp,/media/card-portraits/defect/quadcast.webp,https://sts2.untapped.gg/en/cards/quadcast,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
390-quasar,quasar,Quasar,Choose 1 of 3 random Colorless cards to add into your Hand.,Quasar+,Choose 1 of 3 random Upgraded Colorless cards to add into your Hand.,Regent,Regent,Skill,0,Uncommon,/media/cards-webp/quasar.webp,/media/card-portraits/regent/quasar.webp,https://sts2.untapped.gg/en/cards/quasar,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
391-radiate,radiate,Radiate,Deal 3 damage to ALL enemies for each 1 Star Energy gained this turn.,Radiate+,Deal 4 damage to ALL enemies for each 1 Star Energy gained this turn.,Regent,Regent,Attack,0,Uncommon,/media/cards-webp/radiate.webp,/media/card-portraits/regent/radiate.webp,https://sts2.untapped.gg/en/cards/radiate,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
392-rage,rage,Rage,"Whenever you play an Attack this turn, gain 3 Block.",Rage+,"Whenever you play an Attack this turn, gain 5 Block.",Ironclad,Ironclad,Skill,0,Uncommon,/media/cards-webp/rage.webp,/media/card-portraits/ironclad/rage.webp,https://sts2.untapped.gg/en/cards/rage,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
393-rainbow,rainbow,Rainbow,Channel 1 Lightning. Channel 1 Frost. Channel 1 Dark. Exhaust.,Rainbow+,Channel 1 Lightning. Channel 1 Frost. Channel 1 Dark.,Defect,Defect,Skill,2,Rare,/media/cards-webp/rainbow.webp,/media/card-portraits/defect/rainbow.webp,https://sts2.untapped.gg/en/cards/rainbow,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
394-rally,rally,Rally,ALL players gain 12 Block.,Rally+,ALL players gain 17 Block.,Colorless,Colorless,Skill,2,Rare,/media/cards-webp/rally.webp,/media/card-portraits/colorless/rally.webp,https://sts2.untapped.gg/en/cards/rally,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
